datetime,respondent,respondent-name,type-name,demand_mwh
2023-01-17 14:00:00,CISO,California Independent System Operator,Demand,21783.0
2023-01-17 15:00:00,CISO,California Independent System Operator,Demand,23149.0
2023-01-17 16:00:00,CISO,California Independent System Operator,Demand,25686.0
2023-01-17 17:00:00,CISO,California Independent System Operator,Demand,27269.0
2023-01-17 18:00:00,CISO,California Independent System Operator,Demand,27001.0
2023-01-17 19:00:00,CISO,California Independent System Operator,Demand,25847.0
2023-01-17 20:00:00,CISO,California Independent System Operator,Demand,24865.0
2023-01-17 21:00:00,CISO,California Independent System Operator,Demand,23992.0
2023-01-17 22:00:00,CISO,California Independent System Operator,Demand,23069.0
2023-01-17 23:00:00,CISO,California Independent System Operator,Demand,22581.0
2023-01-18 00:00:00,CISO,California Independent System Operator,Demand,22075.0
2023-01-18 01:00:00,CISO,California Independent System Operator,Demand,23073.0
2023-01-18 02:00:00,CISO,California Independent System Operator,Demand,25368.0
2023-01-18 03:00:00,CISO,California Independent System Operator,Demand,28036.0
2023-01-18 04:00:00,CISO,California Independent System Operator,Demand,28674.0
2023-01-18 05:00:00,CISO,California Independent System Operator,Demand,28329.0
2023-01-18 06:00:00,CISO,California Independent System Operator,Demand,27720.0
2023-01-18 07:00:00,CISO,California Independent System Operator,Demand,26934.0
2023-01-18 08:00:00,CISO,California Independent System Operator,Demand,25705.0
2023-01-18 09:00:00,CISO,California Independent System Operator,Demand,24189.0
2023-01-18 10:00:00,CISO,California Independent System Operator,Demand,23585.0
2023-01-18 11:00:00,CISO,California Independent System Operator,Demand,22930.0
2023-01-18 12:00:00,CISO,California Independent System Operator,Demand,22730.0
2023-01-18 13:00:00,CISO,California Independent System Operator,Demand,22326.0
2023-01-18 14:00:00,CISO,California Independent System Operator,Demand,22599.0
2023-01-18 15:00:00,CISO,California Independent System Operator,Demand,23960.0
2023-01-18 16:00:00,CISO,California Independent System Operator,Demand,26480.0
2023-01-18 17:00:00,CISO,California Independent System Operator,Demand,27750.0
2023-01-18 18:00:00,CISO,California Independent System Operator,Demand,27050.0
2023-01-18 19:00:00,CISO,California Independent System Operator,Demand,25453.0
2023-01-18 20:00:00,CISO,California Independent System Operator,Demand,24427.0
2023-01-18 21:00:00,CISO,California Independent System Operator,Demand,23435.0
2023-01-18 22:00:00,CISO,California Independent System Operator,Demand,23007.0
2023-01-18 23:00:00,CISO,California Independent System Operator,Demand,22583.0
2023-01-19 00:00:00,CISO,California Independent System Operator,Demand,22596.0
2023-01-19 01:00:00,CISO,California Independent System Operator,Demand,23710.0
2023-01-19 02:00:00,CISO,California Independent System Operator,Demand,25863.0
2023-01-19 03:00:00,CISO,California Independent System Operator,Demand,28099.0
2023-01-19 04:00:00,CISO,California Independent System Operator,Demand,28582.0
2023-01-19 05:00:00,CISO,California Independent System Operator,Demand,28163.0
2023-01-19 06:00:00,CISO,California Independent System Operator,Demand,27627.0
2023-01-19 07:00:00,CISO,California Independent System Operator,Demand,26748.0
2023-01-19 08:00:00,CISO,California Independent System Operator,Demand,25109.0
2023-01-19 09:00:00,CISO,California Independent System Operator,Demand,23714.0
2023-01-19 10:00:00,CISO,California Independent System Operator,Demand,23235.0
2023-01-19 11:00:00,CISO,California Independent System Operator,Demand,22483.0
2023-01-19 12:00:00,CISO,California Independent System Operator,Demand,22424.0
2023-01-19 13:00:00,CISO,California Independent System Operator,Demand,22516.0
2023-01-19 14:00:00,CISO,California Independent System Operator,Demand,22783.0
2023-01-19 15:00:00,CISO,California Independent System Operator,Demand,24234.0
2023-01-19 16:00:00,CISO,California Independent System Operator,Demand,26390.0
2023-01-19 17:00:00,CISO,California Independent System Operator,Demand,27622.0
2023-01-19 18:00:00,CISO,California Independent System Operator,Demand,26810.0
2023-01-19 19:00:00,CISO,California Independent System Operator,Demand,25990.0
2023-01-19 20:00:00,CISO,California Independent System Operator,Demand,25118.0
2023-01-19 21:00:00,CISO,California Independent System Operator,Demand,24081.0
2023-01-19 22:00:00,CISO,California Independent System Operator,Demand,23474.0
2023-01-19 23:00:00,CISO,California Independent System Operator,Demand,22952.0
2023-01-20 00:00:00,CISO,California Independent System Operator,Demand,22938.0
2023-01-20 01:00:00,CISO,California Independent System Operator,Demand,24320.0
2023-01-20 02:00:00,CISO,California Independent System Operator,Demand,26340.0
2023-01-20 03:00:00,CISO,California Independent System Operator,Demand,28476.0
2023-01-20 04:00:00,CISO,California Independent System Operator,Demand,29036.0
2023-01-20 05:00:00,CISO,California Independent System Operator,Demand,28462.0
2023-01-20 06:00:00,CISO,California Independent System Operator,Demand,27769.0
2023-01-20 07:00:00,CISO,California Independent System Operator,Demand,26894.0
2023-01-20 08:00:00,CISO,California Independent System Operator,Demand,25749.0
2023-01-20 09:00:00,CISO,California Independent System Operator,Demand,24094.0
2023-01-20 10:00:00,CISO,California Independent System Operator,Demand,23267.0
2023-01-20 11:00:00,CISO,California Independent System Operator,Demand,22766.0
2023-01-20 12:00:00,CISO,California Independent System Operator,Demand,22759.0
2023-01-20 13:00:00,CISO,California Independent System Operator,Demand,22557.0
2023-01-20 14:00:00,CISO,California Independent System Operator,Demand,22794.0
2023-01-20 15:00:00,CISO,California Independent System Operator,Demand,24189.0
2023-01-20 16:00:00,CISO,California Independent System Operator,Demand,26305.0
2023-01-20 17:00:00,CISO,California Independent System Operator,Demand,27521.0
2023-01-20 18:00:00,CISO,California Independent System Operator,Demand,26791.0
2023-01-20 19:00:00,CISO,California Independent System Operator,Demand,25346.0
2023-01-20 20:00:00,CISO,California Independent System Operator,Demand,23944.0
2023-01-20 21:00:00,CISO,California Independent System Operator,Demand,23151.0
2023-01-20 22:00:00,CISO,California Independent System Operator,Demand,22671.0
2023-01-20 23:00:00,CISO,California Independent System Operator,Demand,21936.0
2023-01-21 00:00:00,CISO,California Independent System Operator,Demand,21487.0
2023-01-21 01:00:00,CISO,California Independent System Operator,Demand,22725.0
2023-01-21 02:00:00,CISO,California Independent System Operator,Demand,24770.0
2023-01-21 03:00:00,CISO,California Independent System Operator,Demand,27289.0
2023-01-21 04:00:00,CISO,California Independent System Operator,Demand,27875.0
2023-01-21 05:00:00,CISO,California Independent System Operator,Demand,27545.0
2023-01-21 06:00:00,CISO,California Independent System Operator,Demand,27096.0
2023-01-21 07:00:00,CISO,California Independent System Operator,Demand,26519.0
2023-01-21 08:00:00,CISO,California Independent System Operator,Demand,25719.0
2023-01-21 09:00:00,CISO,California Independent System Operator,Demand,24591.0
2023-01-21 10:00:00,CISO,California Independent System Operator,Demand,23512.0
2023-01-21 11:00:00,CISO,California Independent System Operator,Demand,22818.0
2023-01-21 12:00:00,CISO,California Independent System Operator,Demand,22140.0
2023-01-21 13:00:00,CISO,California Independent System Operator,Demand,21907.0
2023-01-21 14:00:00,CISO,California Independent System Operator,Demand,22179.0
2023-01-21 15:00:00,CISO,California Independent System Operator,Demand,22764.0
2023-01-21 16:00:00,CISO,California Independent System Operator,Demand,23595.0
2023-01-21 17:00:00,CISO,California Independent System Operator,Demand,24199.0
2023-01-21 18:00:00,CISO,California Independent System Operator,Demand,24214.0
2023-01-21 19:00:00,CISO,California Independent System Operator,Demand,22665.0
2023-01-21 20:00:00,CISO,California Independent System Operator,Demand,21497.0
2023-01-21 21:00:00,CISO,California Independent System Operator,Demand,20201.0
2023-01-21 22:00:00,CISO,California Independent System Operator,Demand,19557.0
2023-01-21 23:00:00,CISO,California Independent System Operator,Demand,19153.0
2023-01-22 00:00:00,CISO,California Independent System Operator,Demand,19376.0
2023-01-22 01:00:00,CISO,California Independent System Operator,Demand,20467.0
2023-01-22 02:00:00,CISO,California Independent System Operator,Demand,22613.0
2023-01-22 03:00:00,CISO,California Independent System Operator,Demand,25387.0
2023-01-22 04:00:00,CISO,California Independent System Operator,Demand,26309.0
2023-01-22 05:00:00,CISO,California Independent System Operator,Demand,25913.0
2023-01-22 06:00:00,CISO,California Independent System Operator,Demand,25591.0
2023-01-22 07:00:00,CISO,California Independent System Operator,Demand,25145.0
2023-01-22 08:00:00,CISO,California Independent System Operator,Demand,24589.0
2023-01-22 09:00:00,CISO,California Independent System Operator,Demand,23628.0
2023-01-22 10:00:00,CISO,California Independent System Operator,Demand,22803.0
2023-01-22 11:00:00,CISO,California Independent System Operator,Demand,21953.0
2023-01-22 12:00:00,CISO,California Independent System Operator,Demand,21551.0
2023-01-22 13:00:00,CISO,California Independent System Operator,Demand,21376.0
2023-01-22 14:00:00,CISO,California Independent System Operator,Demand,21471.0
2023-01-22 15:00:00,CISO,California Independent System Operator,Demand,21988.0
2023-01-22 16:00:00,CISO,California Independent System Operator,Demand,22741.0
2023-01-22 17:00:00,CISO,California Independent System Operator,Demand,22995.0
2023-01-22 18:00:00,CISO,California Independent System Operator,Demand,22343.0
2023-01-22 19:00:00,CISO,California Independent System Operator,Demand,21397.0
2023-01-22 20:00:00,CISO,California Independent System Operator,Demand,20901.0
2023-01-22 21:00:00,CISO,California Independent System Operator,Demand,19476.0
2023-01-22 22:00:00,CISO,California Independent System Operator,Demand,19040.0
2023-01-22 23:00:00,CISO,California Independent System Operator,Demand,19431.0
2023-01-23 00:00:00,CISO,California Independent System Operator,Demand,19436.0
2023-01-23 01:00:00,CISO,California Independent System Operator,Demand,20456.0
2023-01-23 02:00:00,CISO,California Independent System Operator,Demand,22812.0
2023-01-23 03:00:00,CISO,California Independent System Operator,Demand,25533.0
2023-01-23 04:00:00,CISO,California Independent System Operator,Demand,26342.0
2023-01-23 05:00:00,CISO,California Independent System Operator,Demand,26468.0
2023-01-23 06:00:00,CISO,California Independent System Operator,Demand,25947.0
2023-01-23 07:00:00,CISO,California Independent System Operator,Demand,25178.0
2023-01-23 08:00:00,CISO,California Independent System Operator,Demand,23844.0
2023-01-23 09:00:00,CISO,California Independent System Operator,Demand,22761.0
2023-01-23 10:00:00,CISO,California Independent System Operator,Demand,21755.0
2023-01-23 11:00:00,CISO,California Independent System Operator,Demand,21608.0
2023-01-23 12:00:00,CISO,California Independent System Operator,Demand,21707.0
2023-01-23 13:00:00,CISO,California Independent System Operator,Demand,21492.0
2023-01-23 14:00:00,CISO,California Independent System Operator,Demand,21842.0
2023-01-23 15:00:00,CISO,California Independent System Operator,Demand,23387.0
2023-01-23 16:00:00,CISO,California Independent System Operator,Demand,25839.0
2023-01-23 17:00:00,CISO,California Independent System Operator,Demand,27058.0
2023-01-23 18:00:00,CISO,California Independent System Operator,Demand,26083.0
2023-01-23 19:00:00,CISO,California Independent System Operator,Demand,24876.0
2023-01-23 20:00:00,CISO,California Independent System Operator,Demand,23915.0
2023-01-23 21:00:00,CISO,California Independent System Operator,Demand,23247.0
2023-01-23 22:00:00,CISO,California Independent System Operator,Demand,22974.0
2023-01-23 23:00:00,CISO,California Independent System Operator,Demand,22332.0
2023-01-24 00:00:00,CISO,California Independent System Operator,Demand,21908.0
2023-01-24 01:00:00,CISO,California Independent System Operator,Demand,22622.0
2023-01-24 02:00:00,CISO,California Independent System Operator,Demand,24861.0
2023-01-24 03:00:00,CISO,California Independent System Operator,Demand,27641.0
2023-01-24 04:00:00,CISO,California Independent System Operator,Demand,28333.0
2023-01-24 05:00:00,CISO,California Independent System Operator,Demand,27976.0
2023-01-24 06:00:00,CISO,California Independent System Operator,Demand,27349.0
2023-01-24 07:00:00,CISO,California Independent System Operator,Demand,26511.0
2023-01-24 08:00:00,CISO,California Independent System Operator,Demand,25058.0
2023-01-24 09:00:00,CISO,California Independent System Operator,Demand,23704.0
